,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
768,3d77e7d9-488e-4702-bd10-29c5aa60a83d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Orang Pintar/Cerdas itu Banyak, Orang Baik juga Banyak, Tapi...Orang Yang BENAR tidaklah mudah didapat, Hebatlah jika Orang bisa hidupnya Bermanfaat untuk semuanya, Aamiin.",5,151,4.1.558,2021-04-05 14:23:46,,,4.1.558
769,e9320ac7-a7cb-40eb-a027-171238a31aba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"akun saya ditambahkan email yang tidak saya kenal, saya juga tidak bisa login karena tidak pernah mendapat notifikasi 6 digit di email. saat verifikasi harus mengulang terus, data saya apakah sudah dicuri ? tolong diperbaiki",1,61,4.1.868.1,2023-10-08 02:48:23,,,4.1.868.1
770,ee22f45f-d9b4-485d-b6ae-77f47e88acfc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi cacat, verifikasi gambar dah benar, akhir2 salah terus, dah nyoba pakek 3 hp, tetep aja salah. Perbaiki aja dulu itu verifikasi gambarnya.",1,80,4.1.664,2022-02-05 18:35:17,,,4.1.664
771,2308ed33-7491-499e-a553-81ad0d450405,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini aneh kok aku udh 7hari gak login kok tiba-tiba akun saya louot terus saya masukin lagi eh malah suruh bikin akun lagi adeh enakkan bikin konten di Ig gak louot dan Gapang lagi Mana lagi verifikasi nya ribet banget udh kaya PLN mobil 😡,1,16,4.1.912,2024-06-11 13:31:20,,,4.1.912
772,b0771d30-c983-4881-99e2-1ccd9473dd22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat buruk, akun saya terkena hack. Bagaimana bisa? Seharusnya aplikasi sebesar ini bisa menangani hal-hal seperti ini, belum lagi mengganti password yang sulit. Terlalu ribet",1,96,4.1.815.1,2023-05-11 05:10:07,,,4.1.815.1
773,6710dad5-5d84-4381-a592-99532ba0c5e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu untuk membuat konektifitas dengan kolega lainnya, serta mempermudah dalam mencari dan mendapatkan informasi pekerjaan.",5,10,4.1.538,2021-07-07 20:06:05,,,4.1.538
774,8e443d66-4640-49bd-af16-c5eaaa1d26e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi buat job seeker yang palinh fav karna UI/UX nya enak dipandang dan mudah untuk dipahami.,4,127,4.1.733,2022-10-03 02:22:27,,,4.1.733
775,43b9ab0c-d08c-43ef-8e19-bfd35df5d16e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya rumit untuk verivikasi, saya hapus akun, kenapa tidak langsung terhapus ya. Sangat professional app ini.",1,1,,2024-08-20 19:03:29,,,
776,f6d285de-0047-4bc1-9d91-1d19b503dd50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya mau tanya. Hari ini saya ada di pesan oleh seseorang koneksi saya. Tp begitu saya balas profil nya menjadi anggota linkedin dan namanya pun tidak bisa saya temukan. Boleh tau kenapa ya? 1 lagi, kenapa ketika saya melakukan pencarian, saya diberikan feed luar Indonesia, baik itu orang ataupun pekerjaan? Ada yg salah kah dr pengaturan saya. Padahal di awal2 tidak pernah seperti itu. Terima kasih",5,48,4.1.780,2023-02-06 10:58:00,,,4.1.780
777,58037f71-da57-4132-9fb6-87626559e9ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang bagus dan mudah melamar kerja tetapi sedikit sekali panggilan kerjanya kenapa ya? Sekalinya dipanggil interview itu harua beli tiket traveloka semacam penipuan,2,24,4.1.388,2019-12-16 03:30:25,"Thanks for taking the time to review the LinkedIn app. We'll be sure to share your feedback with our product team. If there's anything you'd like to add to your feedback, please don't hesitate to email us at https://lnkd.in/GP. Thank you. -TK",2019-12-16 16:10:19,4.1.388
778,b0d3ca8d-5b67-42b3-9200-fa8bbbb15978,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa masuk , sudah verifikasi mengunakan ktp dan sim dengan posisi foto yg benar , selalu muncul terjadi masalah silahkan coba lagi",1,119,4.1.831,2023-06-16 01:03:11,,,4.1.831
779,dde0d78b-48a7-4355-be69-3279ef765b84,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon kembalikan uang saya yang sudah di garik dari pihak anda melalui google play ke shopepay saya, saya tidak melakukan konfirmasi apapun terkait pembelian berlangganan di aplikasi ini. Tetapi apk ini telah mengambil dana dari shopepay saya tanpa konfirmasi dari pemilik akun. Saya juga sudah mengajukan klaim berkali lali tapi tidak ada jawaban dari anda. Mohon bantuanya.",1,44,4.1.915,2024-03-14 00:44:18,,,4.1.915
780,4bfda193-9406-422e-aae8-49b3831ccf12,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa sy tidak bisa merubah foto profil, setelah klik upload/simpan, hanya proses trs, padahal internet lancar, mohon perbaiki",4,37,4.1.232,2018-10-13 01:28:06,,,4.1.232
781,bcd24081-3d86-4ca3-a4fe-b663af1bda5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya sangat bagus, membatu saya dalam mencari pekerjaan dan relasi profesional. Tingkatkan lagi layanannya!",5,240,4.1.710,2022-07-16 02:10:21,,,4.1.710
782,fbba07d3-96e6-423a-ba71-71f7fdfa4239,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apaaa sihhh, diverifikasi susah amat ya. Padahal disuruh pilih gambar yg menghadap ke atas tapi tetep salah. Gatau lagi dahhh kecewa",1,23,4.1.619.1,2021-10-11 07:54:21,Hey there and thanks for taking the time to leave a review. We'd like to take a closer look at this for you. Can you please send us an email with your details here: https://lnkd.in/GP  Thanks! -MA,2021-10-12 23:38:04,4.1.619.1
783,109d9144-91a8-4500-8992-8df94eeb8074,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi tidak profesional, tiba2 akun saya dinonaktifkan tanpa pemberitahuan, padahal data real dan akurat dan tak pernah melangar sama sekali",1,6,4.1.415.1,2021-08-19 08:58:30,,,4.1.415.1
784,15f05865-8c23-4472-b3f0-a16268471b0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"linkedin bego, ga gunaa, masa profil dasboard dah di perbarui beberapa bulan lalu dg perusahan yg baru, tpi waktu di search di browser yg muncul masi pekerjaan lama di laman depan browser -,-",1,14,4.1.632,2021-12-23 09:02:19,"Thanks for leaving your review of the LinkedIn app. We're sad to hear you're not enjoying it and will send your feedback to the team. If you'd like to give us more elaborate feedback, or if you want our team to assist you more in depth, please feel free to email us at https://lnkd.in/GP We hope to hear from you. -DZ",2021-12-23 20:20:18,4.1.632
785,eb52f04f-ad01-4f4f-9eea-ef5a2d61b606,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa masuk, pas waktu mengisi kode chapta padahal sudah diisi malahan gak bisa masuk dan ata tulisan rechaptca belum diisi. Aplikasi terburuk yg pernah ada",1,41,4.1.842.1,2023-08-08 15:37:36,,,4.1.842.1
786,b3d70268-cd8c-4e15-999d-6f5ab0ebb5d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Verifikasinya nyusahin. Udah di-klik gambar yang benar muncul notif kode noCaptha Anda tidak Valid atau belum diisi. Dicoba login dengan tebak angka sama aja di alihin ke tebak gambar.,1,0,,2023-05-11 23:05:51,,,
787,e1509d6f-a202-404b-8914-6d071985cb36,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cuma beberapa hari ga buka aplikasi, tiba tiba logout otomatis dan saat mencoba login akun sudah dibatasi.",1,3,,2023-10-29 14:32:10,,,
788,893b34b7-f470-44ae-9f74-83bf7fdfaa16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu bagi yang sedang mencari pekerjaan, kontrak mau berakhir dan yang ingin suasana baru dalam pekerjaan. Berbagai bidang pekerjaan, lokasi dalam negeri maupun luar negeri tersedia di sini.",4,270,4.1.489,2020-09-07 03:33:36,,,4.1.489
789,5d9391cf-2f00-4e65-8771-3f6aa7f462a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bad! mau login/regist susah banget. verifikasi captcha tidak jelas, verifikasi pertama sudah berhasil tiba-tiba disuruh verifikasi lagi dan berulang! SANGAT TIDAK JELAZZZZ",1,3,,2023-10-16 14:40:16,,,
790,4f89bd07-7e6b-4621-80aa-9d2c6f60f694,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau, log in di perangkat baru aja susah. Verifikasi ribet gambar kambing sapi segala macem. Udah bolak balik verifikasi, gagal terus pas masukin capta hewan.",1,31,4.1.966,2024-08-06 06:29:54,,,4.1.966
791,d481301a-d7c3-4029-97b2-ed56f09567db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sangat senang dengan aplikasi linkedin, banyak kenalan baru dan bertemu teman teman lama dengan berbagai profesi dan karir..,dan ini saran aja..kalau bisa..jika ada postingan masalah politik dll..diluar fungsi linkedin...,jangan di posting...terima kasih...",5,67,4.1.733,2022-10-01 10:05:56,,,4.1.733
792,296bc1b3-4858-47e6-9867-bcf487fe97d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak bisa login tiba tiba keluar, kalau buat verifikasi yang benar napa, apalagi yang gambar gk jelas udh milih yang hadap ke atas salah mulu",1,26,4.1.969,2024-08-18 11:01:22,,,4.1.969
793,bbb5417b-9814-4e40-9e7d-a3e5e4a21dbc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sya pengguna aplikasi Linkedln,sangat bermanfaat sekali utk menunjang wawasan berbagai macam disiplin ilmu utk pencapain dunia usaha budaya dri berbagai macam latar belakang,semoga Linkedln semakin sukses.",5,100,4.1.503,2020-10-24 18:51:22,,,4.1.503
794,38ea9e38-c5f3-47b9-be26-f0b1cb454d5d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cukup membatu tapi tongong lah jangan banyakin cabang apk kalo udah login ke LinkedIn ya udah ga usah login ke apk lain kan jadi ribet,(contoh) Kita cari pekerjaan di apk (ini) kita coba melamar pekerjaan itu, ternyata kita harus melamar pekerjaan di apk lain... Kalo emang gitu mendi ga usah share loker kalo harus log ke apk lain oke.!!!!!!!!!!!!!!!!!!!!!!!!!",5,502,4.1.367,2019-10-22 16:29:17,,,4.1.367
795,aed745eb-0c48-4f98-87bd-33793d2e2fdd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Membuat akun baru sulit sekali. Mau minta kode verifikasi saja sulitnya minta ampun, sampai"" satu nomor saya di blokir, tidak bisa dipakai untuk dapat kode lagi. Ampuunnn dahh.",1,136,4.1.890,2023-12-13 02:50:55,,,4.1.890
796,ceefec6d-97c7-4f8b-bc5c-9df555d17ccf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagi yang mau mendaftar, jangan terkecoh dengan soalnya, pilih aja gambar yg normal posisinya. Nanti jg selesai... ''ini informasi yang mungkin berguna buat kalian''",1,183,4.1.649.1,2021-12-21 03:57:28,,,4.1.649.1
797,8411cc2c-8db4-4fce-a12d-01944df28fae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kalo tidak bisa dibuka itu bagaimana ya min, mohon pencerahanya, dari kemaren nggak bisa dibuka aplikasinya padahal sinyal lancar🙏",5,521,4.1.952,2024-06-25 02:00:15,,,4.1.952
798,ec2c09db-656b-4310-a8be-dc1c4d7330c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jangan download, cmn buat verifikasi aja susahnya minta ampun. Padahal bener malah disalahin, ada lho nyoba verifikasi nyampe 20xan. Apk nya dulu nggak sesusah itu pdhl. Nggak recommended pokoknya, gausah download yg kesabarannya setipis tissue dibagi 2",1,1,,2023-03-06 09:12:34,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/GP",2023-03-06 09:32:39,
799,b480e035-8e49-4d2d-b988-165e35fa4da4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong dibenahi, mau login aja susahnya kayak mau masuk pns, verifikasi nya ribet banget, ngulang"" mulu, masalah udah setahun lebih kok ga beres beres.",1,73,4.1.842.1,2023-08-09 03:02:55,,,4.1.842.1
800,39c17d58-9dae-4f3d-944a-b897a8e7a3f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hallo nama saya randy aldhi kurniadi , aplikasi ini ini sangat bagus dan membantu dalam karier saya , saya belum merasakan sistem bug di dalam nya , saya harap dengan adanya aplikasi linkedIn ini membuka jalan saya untuk bekerja di salah satu starup besar di indonesia seperti gojek,ovo, buka lapak dan tokopedia",5,181,4.1.515,2020-11-12 23:55:09,,,4.1.515
801,a26a71a5-0a64-45e0-b621-7d2f086d3ab2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sekarang aplikasi ini tidak bisa untuk mengunggah foto. Jika kita tetap memaksa untuk mengunggahnya, maka aplikasi akan secara otomatis tertutup dengan sendirinya.",1,26,4.1.467,2020-07-03 12:40:21,,,4.1.467
802,1d581c90-ecb6-458c-8181-15363d020c77,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"verifikasi nya kenapa sih, udah pake ktp juga tapi selalu ga bisa padahal fotonya udah jelas. akun udah ke banned 4 kali ga bisa log in lagi gara-gara verifikasi nya menyusahkan.",1,25,4.1.974,2024-08-27 00:25:02,,,4.1.974
803,e4cc79ec-3303-4edd-96a9-f0af6f09de05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akun saya tiba-tiba gak bisa dibuka malah disuruh untuk verifikasi dengan persona, kenapa akun saya malah dibatasi dan saya merasa tidak melakukan apa"" di akun itu, mohon untuk diperbaiki lagi 🤧🙏",1,1,,2024-05-24 10:27:29,,,
804,f38b417b-154f-4a5d-86eb-94929ab6b0d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awalnya saya sudah senang bergabubg di linkedin tapi kmarin akun saya di nonaktifkan tanpa sebab, dan saya menerimanya lalu saya daftr pakai akun yang lain. Dan di nonaktifkan lagi tanpa pemberitauan dan tanpa sebab yg jelas . Akun yg 1 3 hari bergabung di nonaktifkan, yg ke 2 1 hari tiba2 dinonaktifkan dari pihak linkedin. Bgimana ya pdhal saya tdk melakukan apapun mohon infonya",1,96,4.1.429,2020-04-06 04:37:35,We appreciate you taking the time to reach out. We'd like to take a closer look into this. Can you please email us directly here: https://lnkd.in/GP  Thanks!  - LJ,2020-04-07 22:51:50,4.1.429
805,90bd4a4d-d266-472c-a0f1-66d31f252e53,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Verifikasinya jangan gambar kayak gitu, itu hal gak penting dan buang2 waktu ganti dengan gambar-gambar yang lebih mudah!",1,51,4.1.647,2021-12-10 22:59:04,,,4.1.647
806,cd4e1ed4-4b89-41ed-8667-26e29d3cb443,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini sangat membantu sekali, khususnya untuk para pelajar yg baru lulus sekolah, khususnya yg ingin dapet kerja sesuai yg kita inginkan, ✊",5,4,,2023-03-24 13:03:42,"Thank you so much for your review! Your support means a lot to us. 😊
",2024-12-05 11:48:40,
807,9c85adad-e476-4bbd-8722-990b0640fa80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tetap tergabung dalam grup family laman web browser ini yang selalu terlindungi terhubung tersinkron bersama grup family Rewards Brave Token lebih mudah cepat aman terkendali dan selalu beruntung sangat memuaskan.,5,5,,2023-02-28 13:08:29,,,
808,ce4183cb-870d-4e2d-95a4-65180762fda5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"IN Linksdln sangat bagus dan sangat membantu menemukan teman-teman di kontak atau cari teman baru melalui Linkedln ini.aplikasi yang sangat menarik dan membantu sekali,terima kasih",5,4,,2023-03-11 01:47:06,,,
809,99c976ed-b81b-4c40-bca1-e9528f016a57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengalaman kerja saya lebih dari 25thn di bidang persepatuan khususnya sepatu merk ""NIKE"" usia menjadi kendala buat saya untuk dapat kerjaan kembali, akan tetapi semangat kerja masih tetap muda walaupun usia sudah kepala 5 semangat masih kepala 3. Hehe,,,hehe,,,,",4,7,,2020-09-17 04:40:10,,,
810,75d3df01-6f46-4e64-aeaa-407af8e0aa48,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mohon diperbaiki aplikasi nya, mengakses di web bisa kalo di aplikasi gak bisa kan aneh saya pake android versi 7 sekian terimakasih.",3,6,4.1.323,2021-04-22 01:14:45,,,4.1.323
811,3f73f9d5-0fd5-402b-9d52-4fc56cdc3d57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong aplikasinya diperbaiki, saya kesulitan untuk log in, kendalanya selalu diminta untuk reCaptcha padahal sudah tertera verified. terima kasih",1,4,,2023-08-02 02:19:38,,,
812,5eaa8e65-6555-4e5f-8e0d-2086fc240d74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa aku tidak bisa meposting poto dan vidio di linkedln ini?apa salah akun aku ini tolong beri tahu?TOLONG PERBAIKIN AKUN AKU LINKEdln INI oke aku sudah tidak bisa update poto dan vidio lagi dari kemarin.linkedln aku tidak bisa mengirim ke grup tolong periksa linkedln aku agar aku bisa kirim ke grup lagi kalau mau mengirim ke grup ada tulisan gagal mengirim gitu saja kurang lebih tulisanya.tolong akun linkedln aku kalau posting vidio dari linkedln suka ada tulisan posting berhasil di hapus,1,50,4.1.842.1,2023-08-04 09:51:00,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/GP -TK",2022-09-02 00:35:51,4.1.842.1
813,7273c372-4846-427a-a977-ac1d1d8131ba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"verifikasi nomor kodenya ga muncul muncul, sampe akhirnya nomornya gabisa di daftarkan. kenapa coba, baru juga daftar udah susah begitu",1,34,4.1.811.1,2023-04-30 23:19:45,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/gPit6Hrh- PB",2023-05-02 08:17:40,4.1.811.1
814,7e929111-eab1-47e8-b619-20cddce4b052,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya ingin melaporkan bahwa siang ini akun saya diretas oleh oknum tidak bertanggungjawab. Akun saya diretas oleh seorang wanita dari luar negeri. Pelaku menghapus semua data yang sudah terlampir dan menggantinya dengan data diri dia. Saat ini akun saya sudah kembali, tetapi apakah kemanannya akan terjamin? Mohon bantuannya lebih lanjut. Terimakasih",4,19,4.1.875,2023-11-02 08:50:51,,,4.1.875
815,6f4fc13e-ee21-4ee1-8268-e4657d042176,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terhubung dengan jaringan profesional, sangat menyenangkan, menambah ilmu dan lingkungan jaringan yang positif.",5,2,4.1.607,2021-08-26 15:23:01,,,4.1.607
816,499e790c-4b68-4203-bf1b-f58d7d3bb76a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Entah kenapa koneksi saya tidak bertambah padah sudah diterima oleh orang lain. Koneksi tetap stuck gak bertambah tolong diberbaiki ya,1,2,,2024-06-06 16:35:53,,,
817,d0f95bcf-b2c8-4cc7-8169-be73955e8e1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ketika verifikasi security captcha selalu tidak valid padahal captcha sudah benar. Melakukan opsi suara sudah benar tapi selalu gagal login. Tolong bantu saya untuk login,1,6,,2024-01-28 13:17:13,,,
818,2007f205-758b-440b-a7e0-6a5f3f5f365c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini Gimana ya. saya gabisa login ,karna sistem keamanan memilih gambar eror. sudah berpuluh"" kali tetap salah., dan memang gabisa masuk, tolong dibenahi",3,5,,2021-10-05 00:59:46,,,
819,69d52ce1-ba0a-44c1-ab63-cecd983e8760,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi yang kacau, katanya verifikasi sebagai manusia, setelah berhasil dilalui malahan ada catatan merah diatas ""verifikasi tidak berhasil"" aneh..mohon penjelasannya bos admin, berniat atau tidak anda membuat aplikasi ini ?",1,18,4.1.821,2023-05-20 09:49:48,,,4.1.821
